"","document","topic","gamma"
"58","28953200",1,0.000270204984629092
"59","28997963",1,0.0001392457611418
"60","29071226",1,7.29979659803693e-05
"61","29117570",1,0.000163746973859801
"62","29128437",1,0.74906131574831
"63","29148547",1,0.00012724281814649
"64","29303048",1,0.000102551934256328
"65","29315097",1,9.09980905550954e-05
"66","29387250",1,0.000165009342786862
"67","29434226",1,0.000246834635628528
"68","29460485",1,6.66347850757164e-05
"69","29479454",1,9.15821253681771e-05
"70","29591967",1,0.000292348686867832
"71","29610354",1,0.000434917117424279
"72","29636094",1,0.000148418479194975
"73","29636899",1,8.24138291260633e-05
"74","29644916",1,9.94546104396187e-05
"75","29669180",1,5.54201202056325e-05
"76","29689630",1,8.69326075511779e-05
"77","29704842",1,0.000173714200817898
"78","29731394",1,0.14640181711527
"79","29761872",1,9.46184795192935e-05
"80","29775643",1,0.000213583131433149
"81","29787063",1,0.000194204191065831
"82","29821391",1,6.91090029951386e-05
"83","29825744",1,0.000384176563539161
"84","29830038",1,0.000384176563539161
"85","29831699",1,0.000801227680615381
"86","29888108",1,0.000246834635628528
"87","29924248",1,0.000344038555276877
"88","29960156",1,0.000244020552104095
"89","30000824",1,7.38798455077807e-05
"90","30027545",1,6.72629922882198e-05
"91","30053782",1,0.000207375164062355
"92","30116581",1,0.00018905807516246
"93","30159795",1,0.000232112468681331
"94","30173267",1,8.60587866819235e-05
"95","30209442",1,9.8766229034044e-05
"96","30213456",1,8.22554713582894e-05
"97","30237292",1,0.000507035772767121
"98","30267737",1,0.000235950559256138
"99","30273152",1,0.00019963829812538
"100","30286443",1,0.996976549344907
"101","30288968",1,7.31226575836645e-05
"102","30296587",1,9.27729778007585e-05
"103","30422184",1,0.13290855652052
"104","30449278",1,0.395444659318239
"105","30496218",1,0.000341295640343384
"106","30583466",1,9.29744706760101e-05
"107","30597881",1,0.00018822678786193
"108","30613574",1,0.00011976691089038
"109","30621142",1,0.000198711593038483
"110","30621628",1,8.85510353988877e-05
"111","30648096",1,0.000127622162708013
"112","30648139",1,0.000103544144888124
"113","30649582",1,0.000124649262821762
"114","30670403",1,0.328700833824997
"115","30681058",1,7.89193233329544e-05
"116","30708162",1,0.000341295640343384
"117","30732982",1,0.000125747726226538
"118","30739851",1,0.000204404571530104
"119","30772774",1,5.28215372859355e-05
"120","30800908",1,0.000745420300486893
"121","30887937",1,0.000195982389093835
"122","30908112",1,0.021305866579127
"123","30908725",1,0.0217674453894681
"124","30910817",1,9.56758391668887e-05
"125","30915043",1,0.636668529288484
"126","30991404",1,0.000720333833169497
"127","30995669",1,9.37892712952862e-05
"128","31031865",1,0.240285669269437
"129","31044380",1,0.000255680271370887
"130","31046924",1,0.000513113292102318
"131","31047564",1,0.0893020699143463
"132","31088764",1,0.213260814068968
"133","31095177",1,0.000162503773260191
"134","31097306",1,0.00022017425132096
"135","31104540",1,0.00274836816375529
"136","31135664",1,0.000311494251376069
"137","31141688",1,0.091363927571223
"138","31161436",1,0.498328268699876
"139","31165181",1,0.000122159322979238
"140","31190685",1,0.000453340328604492
"141","31201083",1,0.225947789312876
"142","31206417",1,0.0627235251698604
"143","31229758",1,0.0876009266467115
"144","31295897",1,0.000398481075413452
"145","31313170",1,0.672461327821067
"146","31317470",1,6.80110379514997e-05
"147","31342583",1,7.15341717163552e-05
"148","31404820",1,0.000257216552210599
"149","31412249",1,0.000346825915767991
"150","31449013",1,0.835572273860049
"151","31468806",1,0.000116507309427576
"152","31493493",1,0.000120780658819417
"153","31510697",1,0.000166291326806795
"154","31517036",1,0.000219047625860188
"155","31525237",1,0.000116825263524451
"156","31546631",1,0.000168915997702495
"157","31573823",1,6.42350740064476e-05
"158","31605799",1,0.000134859074214436
"159","31608784",1,0.000191596584306156
"160","31717615",1,0.00056010901694446
"161","31764926",1,8.78243555958267e-05
"162","31786040",1,0.611255875412903
"163","31801057",1,0.00047868697172325
"164","31842622",1,0.000160073156805653
"165","31845342",1,0.994680619579549
"166","31912285",1,0.0026042330887211
"167","31941887",1,0.453060500976877
"168","31962345",1,0.000153198837382407
"169","31973473",1,7.11773501410384e-05
"170","32071088",1,0.000644427126414426
"171","32093067",1,0.000107712713741716
"172","32106454",1,0.000191596584306156
"173","32167881",1,0.000227185125198804
"174","32217639",1,9.09980905550954e-05
"175","32248896",1,0.000181061644505574
"176","32334161",1,8.14727241622418e-05
"177","32364506",1,0.016148378988199
"178","32369075",1,0.000370863457693875
"179","32373324",1,0.000173012121246262
"180","32392202",1,0.000238580588608351
"181","32398245",1,0.000210433372596996
"182","32470907",1,8.46966338457021e-05
"183","32481469",1,0.289267956992357
"184","32529742",1,0.000266836434888077
"185","32532736",1,7.66581383795819e-05
"186","32534401",1,0.000241269910251699
"187","32574103",1,8.87345882204692e-05
"188","32604241",1,0.000330747832206593
"189","32715464",1,0.443128130174454
"190","32738322",1,0.000124649262821762
"191","32741333",1,0.000112526018087867
"192","32750861",1,0.000364547022035704
"193","32831192",1,0.00010304565116692
"194","32838312",1,0.000349658810918769
"195","32863771",1,0.000180299048758389
"196","32887039",1,0.000116191081334302
"197","32889746",1,9.96862082669137e-05
"198","32945623",1,0.000202471010283383
"199","32996097",1,0.000229622366675553
"200","33033834",1,0.037887917200604
"201","33041733",1,0.000525716150686378
"202","33059557",1,0.000162503773260191
"203","33078422",1,0.000208384642238299
"204","33118913",1,0.000103294296603844
"205","33125508",1,5.07548397564244e-05
"206","33165216",1,0.00037410447559651
"207","33179127",1,9.99188872456914e-05
"208","33180090",1,0.000463149908675939
"209","33187526",1,8.72871248025148e-05
"210","33194778",1,0.000370863457693875
"211","33202053",1,0.549480820190728
"212","33228178",1,0.000344038555276877
"213","33287495",1,9.04214575185924e-05
"214","33291874",1,0.000227185125198804
"215","33308154",1,0.000720333833169497
"216","33312427",1,0.000195089238187242
"217","33315965",1,7.62485143812508e-05
"218","33335786",1,0.000114635345606599
"219","33373964",1,9.35842351917346e-05
"220","33399988",1,0.000328211968527857
"221","33423726",1,0.000198711593038483
"222","33431076",1,0.510757807648091
"223","33465577",1,0.214543536097703
"224","33478131",1,0.397207142761128
"225","33542171",1,0.000720333833169497
"226","33556707",1,7.96535548160688e-05
"227","33651930",1,0.732330783249633
"228","33659658",1,0.0124998235616085
"229","33669733",1,0.000171624850648257
"230","33680497",1,0.032722583145259
"231","33706599",1,0.515927104670367
"232","33712470",1,0.0157833450675234
"233","33726653",1,0.000538953689524247
"234","33763271",1,0.000161889225164885
"235","33772776",1,0.000186585953074892
"236","33780962",1,0.000370863457693875
"237","33798965",1,0.000122860525492991
"238","33805420",1,0.171254271034211
"239","33805449",1,0.000241269910251699
"240","33814080",1,0.55891167130674
"241","33869866",1,9.19756646890357e-05
"242","33881958",1,0.000202471010283383
"243","33910833",1,0.000634869874881243
"244","33926707",1,0.000127622162708013
"245","33952306",1,0.000282695632897726
"246","34020234",1,0.000394806002744861
"247","34023438",1,0.000138345740943989
"248","34043861",1,0.211292451040109
"249","34049118",1,0.949954888684484
"250","34077752",1,0.827009840952161
"251","34094882",1,0.856697966345646
"252","34109946",1,0.000110778846641294
"253","34158847",1,6.05122389839255e-05
"254","34163944",1,0.986673245978488
"255","34174551",1,0.000346825915767991
"256","34180115",1,0.234258966128985
"257","34230517",1,0.174350571151315
"258","34295221",1,6.51144335640073e-05
"259","34301614",1,0.375025497992447
"260","34316241",1,0.000210433372596996
"261","34341322",1,0.000495302646926104
"262","34344850",1,0.000146388325607737
"263","34357893",1,0.0870169325967838
"264","34376576",1,8.48645401084737e-05
"265","34402406",1,0.1440225101255
"266","34406896",1,0.393510541234395
"267","34424706",1,0.160898861614509
"268","34439201",1,0.679428428393408
"269","34442192",1,0.000227185125198804
"270","34450732",1,6.27290381129017e-05
"271","34498033",1,0.505724860876957
"272","34499843",1,0.00010908510169093
"273","34502682",1,0.000244020552104095
"274","34503547",1,8.60587866819235e-05
"275","34525969",1,0.991128493163513
"276","34526251",1,0.000402225210168833
"277","34534079",1,0.00031377746352765
"278","34575783",1,0.000443937666518486
"279","34578641",1,0.000349658810918769
"280","34586306",1,0.000134859074214436
"281","34593341",1,0.000238580588608351
"282","34604106",1,0.00028457490724481
"283","34637868",1,6.47206526800278e-05
"284","34640611",1,5.42954495538107e-05
"285","34652782",1,0.000181830718628196
"286","34660949",1,0.000237258285628384
"287","34676168",1,0.000143927422700943
"288","34722107",1,0.000430542929418962
"289","34730542",1,0.998564708607014
"290","34744060",1,0.000370863457693875
"291","34757449",1,0.000150505734136852
"292","34767582",1,0.000674907023675178
"293","34774290",1,8.69326075511779e-05
"294","34790550",1,0.000222462630965635
"295","34794630",1,8.32148529449286e-05
"296","34825402",1,5.57811971691208e-05
"297","34841789",1,0.0781615180851661
"298","34841907",1,0.000341295640343384
"299","34889229",1,0.762555313996716
"300","34903605",1,0.000922029438847888
"301","34909182",1,0.569691586654074
"302","34973135",1,0.000108807833475777
"303","34973165",1,0.211761093305942
"304","35033505",1,0.00018822678786193
"305","35039565",1,0.000228397244132675
"306","35040975",1,0.0193282421156617
"307","35065875",1,0.000210433372596996
"308","35113957",1,0.000143927422700943
"309","35135884",1,0.000169585162548658
"310","35140042",1,0.000591042268939025
"311","35159886",1,0.29874097177802
"312","35172625",1,0.999018234084782
"313","35179495",1,0.00220341154750394
"314","35198346",1,0.438162999960352
"315","35219255",1,0.200437339071213
"316","35223505",1,0.519918351703853
"317","35251874",1,0.000525716150686378
"318","35264620",1,0.000434917117424279
"319","35267071",1,0.000745420300486893
"320","35281281",1,0.900195414592538
"321","35286730",1,0.000513113292102318
"322","35289988",1,7.80559176161922e-05
"323","35304113",1,0.256651938137993
"324","35314963",1,0.000150505734136852
"325","35315679",1,0.000184177647426752
"326","35324974",1,0.000335938961677038
"327","35329057",1,0.000160073156805653
"328","35329128",1,0.000206375419170093
"329","35348080",1,0.00371862922911648
"330","35361819",1,0.000866067558786936
"331","35368503",1,0.00594436223484101
"332","35379246",1,0.000358442142508318
"333","35381163",1,0.000142017482227867
"334","35408768",1,0.710709588827774
"335","35409492",1,0.990729503394625
"336","35441660",1,0.000273659671072129
"337","35465175",1,0.290849675245646
"338","35501600",1,0.647554821838277
"339","35531784",1,0.00010798442182452
"340","35549233",1,0.000473393406176996
"341","35555602",1,0.99532595553589
"342","35568117",1,0.000720333833169497
"343","35585519",1,0.000152110112781282
"344","35589008",1,0.000384176563539161
"345","35589045",1,0.000674907023675178
"346","35600997",1,0.000296397050395375
"347","35613841",1,0.000118441425491446
"348","35617996",1,0.135614249773211
"349","35630836",1,0.000758630395406783
"350","35632607",1,0.000179542849873062
"351","35639882",1,0.000179542849873062
"352","35654979",1,0.00136209581679871
"353","35669660",1,0.3968246131088
"354","35673254",1,0.000288409423006929
"355","35684313",1,0.000241269910251699
"356","35721702",1,0.000304839722236811
"357","35730116",1,0.000298463570767229
"358","35743527",1,0.000282695632897726
"359","35751630",1,0.996496777589291
"360","35756663",1,0.000118441425491446
"361","35772518",1,0.579060902818652
"362","35817536",1,0.799179296921605
"363","35820780",1,0.111481132927051
"364","35831108",1,0.83350002491969
"365","35838016",1,0.000902588857914566
"366","35862481",1,0.614238914495828
"367","35875489",1,0.00117513896984748
"368","35882330",1,0.0613597668232839
"369","35890054",1,0.182295670431372
"370","35913253",1,0.195356375278592
"371","35914674",1,0.741991933483091
"372","35926145",1,0.000149454819479065
"373","35928639",1,0.000168915997702495
"374","36026454",1,0.352487038673851
"375","36046296",1,0.000212522787061957
"376","36049030",1,0.000364547022035704
"377","36080524",1,0.000209403996534718
"378","36083504",1,7.27498542114355e-05
"379","36116835",1,0.0358369061332315
"380","36129008",1,0.00056010901694446
"381","36137802",1,6.26372522470641e-05
"382","36141075",1,0.000195089238187242
"383","36144330",1,0.000134435559196625
"384","36152538",1,0.00056010901694446
"385","36157778",1,5.18616437737821e-05
"386","36158632",1,9.4828077644868e-05
"387","36174288",1,0.000163746973859801
"388","36176403",1,0.000209403996534718
"389","36188740",1,0.992044439731283
"390","36197572",1,0.000180299048758389
"391","36198621",1,0.000346825915767991
"392","36238043",1,0.000224799078723748
"393","36265833",1,7.90650847483021e-05
"394","36272482",1,0.000182606354030685
"395","36285239",1,0.000123927553905592
"396","36291878",1,0.00016067396868878
"397","36307211",1,0.48623685542548
"398","36318795",1,0.411117362577346
"399","36355567",1,0.000151571532791382
"400","36400599",1,0.672143848503623
"401","36407520",1,0.00016067396868878
"402","36415988",1,0.0955535251559814
"403","36418827",1,0.511744664695872
"404","36422243",1,0.000288409423006929
"405","36423188",1,0.000902588857914566
"406","36461493",1,0.0175447716574372
"407","36479452",1,0.997472430852397
"408","36519652",1,0.000402225210168833
"409","36541906",1,0.000217932471523681
"410","36569703",1,0.992651409140203
"411","36570654",1,0.000758630395406783
"412","36571963",1,0.359035984796379
"413","36573857",1,0.000173714200817898
"414","36582126",1,0.0115812651551213
"415","36586934",1,0.000109925450195314
"416","36599435",1,0.000185776216897718
"417","36615117",1,5.42954495538107e-05
"418","36627628",1,0.000143445137580771
"419","36638486",1,0.727314588130705
"420","36642718",1,0.000214654109656586
"421","36645517",1,0.0781092468667394
"422","36660279",1,0.00029435894984951
"423","36680157",1,0.00017093952474448
"424","36681094",1,0.000406040372201485
"425","36694873",1,8.81861985097866e-05
"426","36698706",1,0.000128773889985283
"427","36701111",1,0.00267779369055019
"428","36705199",1,0.000204404571530104
"429","36715395",1,0.000229622366675553
"430","36716838",1,0.000144412961798399
"431","36719045",1,0.319696360990979
"432","36734091",1,0.000328211968527857
"433","36744042",1,9.4828077644868e-05
"434","36760694",1,0.000203433196554979
"435","36775802",1,5.54201202056325e-05
"436","36792713",1,0.000142017482227867
"437","36812791",1,0.000367678113953123
"438","36832219",1,0.000241269910251699
"439","36840448",1,0.000344038555276877
"440","36844842",1,0.000123569824377138
"441","36858626",1,7.89193233329544e-05
"442","36871886",1,0.000164375734681218
"443","36876367",1,0.00041793282503099
"444","36877722",1,0.00014689063933578
"445","36896418",1,0.272057685887478
"446","36913462",1,0.000165009342786862
"447","36920620",1,0.000120780658819417
"448","36948775",1,0.000148934846555117
"449","36954140",1,0.000439381098597638
"450","36957369",1,0.000674907023675178
"451","36973635",1,0.66464185841893
"452","36988921",1,0.00022017425132096
"453","37074642",1,0.939877220124985
"454","37084619",1,0.000519338273789983
"455","37142921",1,0.000448589731863018
"456","37143689",1,0.00117907615099972
"457","37148836",1,0.162929511339493
"458","37150273",1,0.0399367783107172
"459","37159662",1,0.896589953181847
"460","37168867",1,0.000214654109656586
"461","37176069",1,0.000133180825394669
"462","37180375",1,6.92207524534286e-05
"463","37180556",1,0.163221803752715
"464","37204422",1,0.597338736870776
"465","37213471",1,0.00015599007574737
"466","37219072",1,0.000364547022035704
"467","37243939",1,0.533970281529076
"468","37246989",1,0.000532252625844751
"469","37247409",1,0.000448589731863018
"470","37254914",1,0.000290365694986394
"471","37257673",1,0.618140163941256
"472","37289487",1,0.740315279758747
"473","37289634",1,0.000239917713279788
"474","37336871",1,0.000644427126414426
"475","37389481",1,0.000168252093005641
"476","37395986",1,0.000136145782519587
"477","37403682",1,0.229249091667466
"478","37405221",1,0.000320832443158297
"479","37409153",1,0.350470094713168
"480","37413626",1,0.000489637388765423
"481","37419561",1,0.470022231554505
"482","37427976",1,0.304752813608858
"483","37439039",1,0.000235950559256138
"484","37445823",1,0.000115252613667917
"485","37452239",1,8.96638861800109e-05
"486","37457765",1,0.000370863457693875
"487","37461203",1,0.22624697035951
"488","37509121",1,0.000251179599817561
"489","37521011",1,0.000229622366675553
"490","37523631",1,0.000140617964660746
"491","37528335",1,8.14727241622418e-05
"492","37537605",1,0.000848893247391685
"493","37555434",1,0.262322154098974
"494","37558498",1,0.000266836434888077
"495","37581538",1,0.00154850694107026
"496","37615250",1,0.0195891918468833
"497","37617556",1,0.000172315693850257
"498","37625716",1,0.00643549888025769
"499","37632735",1,0.000207375164062355
"500","37634349",1,0.000175135593977082
"501","37650349",1,0.00175241181768033
"502","37662379",1,0.996662228880755
"503","37679132",1,0.849671413677594
"504","37684053",1,0.847334006931405
"505","37684678",1,0.000128773889985283
"506","37693542",1,0.00570425174059024
"507","37697171",1,0.902734853357543
"508","37699062",1,0.000202471010283383
"509","37706697",1,0.0001499784358632
"510","37711051",1,0.000214654109656586
"511","37715757",1,5.56362032481094e-05
"512","37715875",1,0.000252662114398211
"513","37727820",1,0.00056010901694446
"514","37738759",1,0.595819824711883
"515","37739538",1,0.00041793282503099
"516","37749087",1,8.37029852323779e-05
"517","37750547",1,0.903634903087484
"518","37750638",1,0.000176580439752083
"519","37793364",1,0.000145889435640141
"520","37801454",1,4.23243707563274e-05
"521","37806128",1,0.0176598861602824
"522","37806275",1,0.000364547022035704
"523","37809567",1,0.000229622366675553
"524","37830008",1,0.000309244026926725
"525","37839701",1,0.000495302646926104
"526","37849739",1,0.0645704899100389
"527","37854185",1,0.000131140853447988
"528","37864255",1,0.000732662388653999
"529","37864491",1,0.0956682984112041
"530","37889067",1,0.000143445137580771
"531","37897058",1,6.12043729220945e-05
"532","37897876",1,0.07195891726952
"533","37904419",1,0.000227185125198804
"534","37906461",1,0.000434917117424279
"535","37915326",1,0.000134859074214436
"536","37936588",1,0.143668668571463
"537","37938389",1,0.61708948407809
"538","37939567",1,0.00047868697172325
"539","37944398",1,9.94546104396187e-05
"540","37946486",1,0.421799071843197
"541","37955191",1,0.13039127119492
"542","37977210",1,0.000129946594113257
"543","37985551",1,0.000300559109579317
"544","37989016",1,0.000484100263164539
"545","37989803",1,0.0154257922358392
"546","38006427",1,0.00056010901694446
"547","38023093",1,0.000349658810918769
"548","38045423",1,0.201169338595457
"549","38048683",1,0.000288409423006929
"550","38049329",1,0.000141547891302448
"551","38049334",1,0.892701390749653
"552","38070572",1,6.46229505224981e-05
"553","38070702",1,0.0379173533962958
"554","38071714",1,0.000120780658819417
"555","38099204",1,0.000144901787916483
"556","38106036",1,9.23726007770508e-05
"557","38121112",1,0.000162503773260191
"558","38125926",1,0.000249714381289878
"559","38132927",1,0.743069101152956
"560","38164006",1,0.0002772038408897
"561","38168658",1,0.000154861463376113
"562","38172510",1,0.00027901057561426
"563","38178208",1,0.000178792967697817
"564","38178535",1,0.000344038555276877
"565","38186942",1,0.00014689063933578
"566","38197629",1,0.859820379596157
"567","38224152",1,0.988591827300838
"568","38230495",1,0.00021682861400304
"569","38254720",1,0.000302684282376448
"570","38265103",1,0.00037410447559651
"571","38270537",1,0.40674985023302
"572","38297333",1,6.1733953779608e-05
"573","38328727",1,0.0419196314726571
"574","38330918",1,0.000137900079776063
"575","38352227",1,0.148253828860647
"576","38377156",1,0.640395667594982
"577","38380827",1,0.778721533909118
"578","38389706",1,0.118682496122251
"579","38397672",1,0.000129553326707264
"580","38403001",1,0.000286479334486048
"581","38435582",1,0.751074212521846
"582","38440876",1,0.947415190261874
"583","38453830",1,0.000202471010283383
"584","38460678",1,0.000175855049158943
"585","38461294",1,0.785331152455064
"586","38466167",1,0.000320832443158297
"587","38471362",1,0.000109925450195314
"588","38480000",1,5.49223952055846e-05
"589","38492388",1,0.267853197291671
"590","38492639",1,0.000720333833169497
"591","38504315",1,0.00016067396868878
"592","38506793",1,0.000138794291999029
"593","38507565",1,0.000453340328604492
"594","38508387",1,0.000866067558786936
"595","38511443",1,0.000398481075413452
"596","38554037",1,0.00515149901206985
"597","38562514",1,8.92898409798497e-05
"598","38565470",1,0.000453340328604492
"599","38576865",1,0.000178049323414365
"600","38614201",1,0.000394806002744861
"601","38615132",1,0.0001675933866777
"602","38627025",1,0.603469860488132
"603","38629237",1,0.000439381098597638
"604","38629740",1,0.000358442142508318
"605","38633023",1,0.000141547891302448
"606","38647186",1,0.000113721742040419
"607","38687434",1,0.00012649085443277
"608","38697565",1,0.000116825263524451
"609","38698109",1,0.000117789624313587
"610","38704516",1,0.81734717225125
"611","38711908",1,0.000286479334486048
"612","38714097",1,0.492001314066698
"613","38734740",1,0.768187956943779
"614","38737317",1,0.000309244026926725
"615","38739188",1,0.993516995501475
"616","38764797",1,0.292501837325615
"617","38786207",1,0.000286479334486048
"618","38790603",1,0.195942587609724
"619","38812779",1,0.136810963937783
"620","38814340",1,0.000111645597296147
"621","38820356",1,0.000552875090792402
"622","38855867",1,0.000154303259379396
"623","38858550",1,0.00371862922911648
"624","38859525",1,0.000458192620611724
"625","38863716",1,0.000129162432470167
"626","38863827",1,0.000134859074214436
"627","38872460",1,0.998531892955811
"628","38889466",1,0.000434917117424279
"629","38922420",1,0.715007542446338
"630","38929072",1,0.731593220748179
"631","38931315",1,0.996800808317686
"632","38964840",1,0.0221001736341844
"633","38966184",1,0.000205385267465942
"634","38970723",1,0.000187402778889864
"635","38974070",1,0.0010089557788043
"636","38975554",1,0.700849927500582
"637","38989659",1,0.823287106913332
"638","39014049",1,0.000173012121246262
"639","39015444",1,0.000145889435640141
"640","39020065",1,0.242641677570318
"641","39044130",1,0.000195089238187242
"642","39056199",1,7.22586563320821e-05
"643","39068073",1,5.47118107573673e-05
"644","39069689",1,9.78630750444311e-05
"645","39071178",1,0.000484100263164539
"646","39088230",1,9.02308670767075e-05
"647","39096701",1,0.000244020552104095
"648","39118038",1,0.646447621174895
"649","39126454",1,0.00022017425132096
"650","39126827",1,0.00012724281814649
"651","39134238",1,6.01720092930459e-05
"652","39135928",1,0.000538953689524247
"653","39139313",1,0.0001675933866777
"654","39154613",1,0.904590948950723
"655","39172254",1,0.000377402640157825
"656","39172786",1,0.786804192958106
"657","39205895",1,0.449527838499529
"658","39215533",1,0.972301981802885
"659","39224930",1,0.000552875090792402
"660","39228311",1,0.000307026080400739
"661","39259293",1,0.0001499784358632
"662","39260387",1,0.984509647251314
"663","39268365",1,0.000166291326806795
"664","39285596",1,0.95990347653537
"665","39305118",1,0.000120780658819417
"666","39306577",1,0.608870773904184
"667","39323491",1,0.97909318270019
"668","39323769",1,0.000212522787061957
"669","39338259",1,0.289267956992357
"670","39343694",1,0.000338596116323067
"671","39348995",1,0.000708413318296845
"672","39352746",1,0.000190742873915643
"673","39358842",1,0.000107442369559179
"674","39361356",1,0.000352538365707704
"675","39364466",1,0.000225985803933898
"676","39364901",1,0.000501100537310822
"677","39367722",1,0.287794951821354
"678","39369490",1,0.000434917117424279
"679","39369856",1,0.000335938961677038
"680","39388560",1,0.000127622162708013
"681","39395503",1,0.000654276523199306
"682","39405067",1,0.000233377882722404
"683","39414913",1,0.000228397244132675
"684","39416033",1,0.578579812843419
"685","39416301",1,0.00028457490724481
"686","39425569",1,0.0010089557788043
"687","39428356",1,0.255201349853852
"688","39435028",1,0.000801227680615381
"689","39450504",1,0.000102551934256328
"690","39457873",1,0.000136145782519587
"691","39466964",1,5.78934695614944e-05
"692","39467200",1,0.00027192135558178
"693","39475569",1,0.000194204191065831
"694","39476480",1,0.964756568665501
"695","39485459",1,0.219302580231561
"696","39485766",1,0.00015599007574737
"697","39504785",1,0.517616354037431
"698","39540366",1,0.000158297381636878
"699","39555686",1,0.000292348686867832
"700","39561186",1,0.00027192135558178
"701","39589556",1,0.882870731422067
"702","39591223",1,0.00132009222630476
"703","39593580",1,0.000166291326806795
"704","39596490",1,0.000261938198906423
"705","39601492",1,0.000298463570767229
"706","39604499",1,0.0534516954618304
"707","39615381",1,0.000209403996534718
"708","39617025",1,8.08571714392021e-05
"709","39617171",1,0.0001499784358632
"710","39622142",1,0.000238580588608351
"711","39658735",1,0.000219047625860188
"712","39668149",1,0.0001218117146641
"713","39669522",1,0.000298463570767229
"714","39672919",1,0.755642785278702
"715","39683166",1,0.247494882452292
"716","39686227",1,0.178881342130792
"717","39686804",1,0.000129553326707264
"718","39690572",1,0.000349658810918769
"719","39690815",1,0.940871275839465
"720","39696697",1,0.00020057368721566
"721","39721025",1,0.00029435894984951
"722","39721791",1,0.000302684282376448
"723","39741506",1,0.705496751692669
"724","39742117",1,0.000205385267465942
"725","39749378",1,0.000221312525819013
"726","39763013",1,0.205026527285554
"727","39764239",1,3.6921701132479e-05
"728","39766200",1,0.000130740335406837
"729","39784719",1,0.323433150770038
"730","39788745",1,0.000233377882722404
"731","39791667",1,0.000349658810918769
"732","39813972",1,2.29235372011507e-05
"733","39839881",1,0.000191596584306156
"734","39848800",1,0.588603357686886
"735","39851730",1,0.000426255852269105
"736","39852947",1,0.000140617964660746
"737","39866282",1,0.552537401296685
"738","39876079",1,0.998275630741245
"739","39887185",1,0.000162503773260191
"740","39888380",1,0.0586383159159013
"741","39888480",1,0.000772317147457278
"742","39891218",1,0.00027901057561426
"743","39910934",1,0.158886681375223
"744","39913816",1,0.00013154383297335
"745","39916051",1,0.348404494074992
"746","39920488",1,0.0240018202871937
"747","39932500",1,0.59690871560921
"748","39936184",1,0.000137017316104346
"749","39941660",1,0.241988819217552
"750","39956391",1,0.517113372281757
"751","39967784",1,9.71964753472619e-05
"752","39981115",1,0.147499316527603
"753","39982623",1,0.000696880916312041
"754","39990666",1,0.000484100263164539
"755","39998701",1,0.994606147741891
"756","40010594",1,0.000344038555276877
"757","40034001",1,0.000221312525819013
"758","40036030",1,0.967048058724844
"759","40044128",1,0.928582789797332
"760","40058568",1,9.46184795192935e-05
"761","40068013",1,0.503241388083539
"762","40068318",1,0.995691817254491
"763","40081965",1,0.000473393406176996
"764","40082248",1,0.000212522787061957
"765","40092551",1,0.989974193143226
"766","40097751",1,0.325300969472784
"767","40108015",1,0.000242637435814927
"768","40120359",1,9.04214575185924e-05
"769","40132631",1,0.231457519665061
"770","40170212",1,0.000252662114398211
"771","40191917",1,0.527746984694108
"772","40201069",1,0.445319709899921
"773","40205675",1,0.000136580158987298
"774","40208887",1,0.000344038555276877
"775","40216232",1,0.156704092025631
"776","40216362",1,0.178685806469867
