"","document","topic","gamma"
"304","53542141",1,0.0213675213675214
"305","53513531",1,0.0286885245901639
"306","53390207",1,0.0614035087719298
"307","53479791",1,0.0593220338983051
"308","55907856",1,0.141791044776119
"309","55949946",1,0.152173913043478
"310","56017298",1,0.0221238938053097
"311","55885437",1,0.043859649122807
"312","56026310",1,0.0324675324675325
"313","55961484",1,0.0448717948717949
"314","55889849",1,0.0561224489795918
"315","55884398",1,0.0233644859813084
"316","55887509",1,0.0878378378378378
"317","56019577",1,0.0280898876404494
"318","55962977",1,0.0375
"319","55974867",1,0.03125
"320","55909639",1,0.0353535353535354
"321","56008312",1,0.0511363636363636
"322","55969590",1,0.0260416666666667
"323","56033303",1,0.0324074074074074
"324","55992766",1,0.0349794238683128
"325","55945036",1,0.0301204819277108
"326","55888798",1,0.0691056910569106
"327","55843939",1,0.0785714285714286
"328","55954727",1,0.0277777777777778
"329","56165022",1,0.0257731958762887
"330","56184380",1,0.140243902439024
"331","56117847",1,0.0290697674418605
"332","56152245",1,0.0390625
"333","56172833",1,0.0396825396825397
"334","56043523",1,0.1
"335","56160806",1,0.05625
"336","56128617",1,0.0190839694656489
"337","56146390",1,0.0517241379310345
"338","56115652",1,0.1
"339","56224867",1,0.125
"340","56180850",1,0.032051282051282
"341","56078511",1,0.0914634146341463
"342","56186816",1,0.0384615384615385
"343","56205704",1,0.0764705882352941
"344","56165333",1,0.118055555555556
"345","56035692",1,0.0492957746478873
"346","56075875",1,0.0373134328358209
"347","56132575",1,0.0206611570247934
"348","56162518",1,0.089041095890411
"349","56072703",1,0.0297619047619048
"350","56064136",1,0.0955882352941176
"351","56206885",1,0.0390625
"352","56207447",1,0.0357142857142857
"353","56220958",1,0.0294117647058824
"354","48919502",1,0.04375
"355","49008207",1,0.075
"356","48952482",1,0.103658536585366
"357","47239760",1,0.0324675324675325
"358","47210049",1,0.0257731958762887
"359","47343724",1,0.0213675213675214
"360","40220601",1,0.0339805825242718
"361","48329738",1,0.0294117647058824
"362","48240704",1,0.0663265306122449
"363","48284608",1,0.0244755244755245
"364","48158957",1,0.0483870967741935
"365","48278419",1,0.201086956521739
"366","46223823",1,0.0436893203883495
"367","46169197",1,0.158823529411765
"368","50957251",1,0.104166666666667
"369","50964244",1,0.0569620253164557
"370","51024672",1,0.15
"371","50934861",1,0.185393258426966
"372","50948918",1,0.0747126436781609
"373","50880602",1,0.0352112676056338
"374","50958983",1,0.0479452054794521
"375","50982011",1,0.0397727272727273
"376","50956446",1,0.03125
"377","50866573",1,0.0396825396825397
"378","50512584",1,0.045
"379","50585687",1,0.0301204819277108
"380","50581107",1,0.0324675324675325
"381","53668458",1,0.0346534653465347
"382","53686219",1,0.0240384615384615
"383","53714787",1,0.0483870967741935
"384","53755943",1,0.0274725274725275
"385","53623514",1,0.236486486486486
"386","53575342",1,0.119718309859155
"387","53779574",1,0.164285714285714
"388","53757438",1,0.0584415584415584
"389","53749352",1,0.0388888888888889
"390","53609938",1,0.0535714285714286
"391","53634033",1,0.0390625
"392","53608836",1,0.0764705882352941
"393","53728251",1,0.207070707070707
"394","53626236",1,0.0390625
"395","55418716",1,0.0333333333333333
"396","55259167",1,0.0274725274725275
"397","55340101",1,0.0337837837837838
"398","55361427",1,0.0324675324675325
"399","55281057",1,0.0738636363636364
"400","55283281",1,0.125
"401","55309629",1,0.0227272727272727
"402","55292753",1,0.0368421052631579
"403","55378975",1,0.0360824742268041
"404","55308845",1,0.0304878048780488
"405","55262001",1,0.189655172413793
"406","55231917",1,0.0274725274725275
"407","47998271",1,0.0783132530120482
"408","47940431",1,0.115853658536585
"409","47973414",1,0.053030303030303
"410","48032726",1,0.0308641975308642
"411","47886182",1,0.04296875
"412","47982972",1,0.0252525252525253
"413","40930149",1,0.0353535353535354
"414","45994603",1,0.0268817204301075
"415","45973570",1,0.0892857142857143
"416","45879878",1,0.0532786885245902
"417","50302891",1,0.102941176470588
"418","50210869",1,0.0257731958762887
"419","50268293",1,0.0852272727272727
"420","51315963",1,0.0661764705882353
"421","51405866",1,0.036231884057971
"422","51374132",1,0.0333333333333333
"423","51353635",1,0.13125
"424","51262957",1,0.10655737704918
"425","51452134",1,0.0473684210526316
"426","51471534",1,0.0373134328358209
"427","51347091",1,0.0805555555555556
"428","51353698",1,0.032051282051282
"429","51434922",1,0.089041095890411
"430","51296888",1,0.110294117647059
"431","51419149",1,0.05
"432","51419960",1,0.0703125
"433","51450207",1,0.0235849056603774
"434","38814340",1,0.0294117647058824
"435","38704516",1,0.129213483146067
"436","45760186",1,0.0507246376811594
"437","43397431",1,0.0308641975308642
"438","52338197",1,0.0328947368421053
"439","52442336",1,0.036231884057971
"440","52472842",1,0.0186567164179104
"441","52424045",1,0.0855263157894737
"442","52444467",1,0.191176470588235
"443","52388411",1,0.0542168674698795
"444","52419323",1,0.0459183673469388
"445","52484799",1,0.0979381443298969
"446","52335964",1,0.240740740740741
"447","52451347",1,0.0301204819277108
"448","52492693",1,0.0878378378378378
"449","52442471",1,0.0396825396825397
"450","39910934",1,0.095959595959596
"451","44074241",1,0.0290697674418605
"452","44165422",1,0.0825242718446602
"453","44067657",1,0.053921568627451
"454","43977606",1,0.0304878048780488
"455","33805420",1,0.0974025974025974
"456","37904419",1,0.0260416666666667
"457","37809567",1,0.0393258426966292
"458","53989440",1,0.0294117647058824
"459","53969406",1,0.0773809523809524
"460","53868314",1,0.0301204819277108
"461","53945758",1,0.040983606557377
"462","53914767",1,0.1
"463","53822456",1,0.150485436893204
"464","53883260",1,0.0286885245901639
"465","53990141",1,0.0390625
"466","53901699",1,0.036231884057971
"467","53815239",1,0.0542168674698795
"468","53896702",1,0.0185185185185185
"469","53932492",1,0.155172413793103
"470","53904267",1,0.1015625
"471","53955141",1,0.0390625
"472","53984966",1,0.107142857142857
"473","53910567",1,0.0242718446601942
"474","53875297",1,0.0380434782608696
"475","53956057",1,0.0661764705882353
"476","49161617",1,0.152631578947368
"477","49247544",1,0.135294117647059
"478","49247964",1,0.0284090909090909
"479","49221539",1,0.0242718446601942
"480","48375285",1,0.0280898876404494
"481","48394040",1,0.150793650793651
"482","48516223",1,0.0542168674698795
"483","48554808",1,0.266393442622951
"484","43236769",1,0.0294117647058824
"485","54760123",1,0.0671641791044776
"486","54698850",1,0.0460526315789474
"487","54801643",1,0.0290697674418605
"488","54684820",1,0.076530612244898
"489","54696281",1,0.0752212389380531
"490","54695476",1,0.0670731707317073
"491","54813470",1,0.0576923076923077
"492","54629927",1,0.113333333333333
"493","54701213",1,0.080952380952381
"494","54661875",1,0.0774647887323944
"495","54627665",1,0.0416666666666667
"496","54655628",1,0.0304878048780488
"497","54809335",1,0.0393258426966292
"498","54808301",1,0.133720930232558
"499","54765675",1,0.0280898876404494
"500","54690734",1,0.047008547008547
"501","32738322",1,0.0324074074074074
"502","52939280",1,0.114864864864865
"503","52801744",1,0.0367647058823529
"504","52810538",1,0.0517241379310345
"505","52911202",1,0.0360824742268041
"506","52791050",1,0.0229357798165138
"507","52775304",1,0.0277777777777778
"508","52772851",1,0.0333333333333333
"509","52928681",1,0.09375
"510","52929267",1,0.0347222222222222
"511","52921048",1,0.0390625
"512","52856812",1,0.152439024390244
"513","52912816",1,0.0265957446808511
"514","52855473",1,0.0165562913907285
"515","45372881",1,0.0346534653465347
"516","45484622",1,0.0378787878787879
"517","45408011",1,0.0304878048780488
"518","56392595",1,0.05
"519","56349138",1,0.133802816901408
"520","56261085",1,0.132911392405063
"521","56239805",1,0.035
"522","56330447",1,0.0617977528089888
"523","56327063",1,0.0608108108108108
"524","56270693",1,0.0803571428571429
"525","56286309",1,0.036231884057971
"526","56294465",1,0.05
"527","56299298",1,0.0795454545454545
"528","56288431",1,0.201149425287356
"529","56327042",1,0.0260416666666667
"530","56269434",1,0.0342465753424658
"531","56378431",1,0.0364583333333333
"532","43536377",1,0.0902777777777778
"533","43570218",1,0.0448717948717949
"534","39285596",1,0.0949367088607595
"535","39205895",1,0.11734693877551
"536","53113038",1,0.106741573033708
"537","52982792",1,0.0277777777777778
"538","52973809",1,0.09375
"539","53086837",1,0.0533980582524272
"540","52973159",1,0.0263157894736842
"541","53007599",1,0.0514018691588785
"542","53071214",1,0.0347222222222222
"543","52985927",1,0.036231884057971
"544","53006229",1,0.0316455696202532
"545","53088619",1,0.0647058823529412
"546","52949286",1,0.0841584158415842
"547","52944479",1,0.0217391304347826
"548","53056203",1,0.0193798449612403
"549","39669522",1,0.05
"550","42077066",1,0.0406976744186047
"551","50065333",1,0.0885416666666667
"552","50035323",1,0.102649006622517
"553","40655018",1,0.0421686746987952
"554","40664690",1,0.166666666666667
"555","49279230",1,0.0265957446808511
"556","49483449",1,0.0257731958762887
"557","49303551",1,0.053030303030303
"558","42769868",1,0.106060606060606
"559","44980096",1,0.0294117647058824
"560","44879399",1,0.108974358974359
"561","45065175",1,0.0842696629213483
"562","48675967",1,0.0426829268292683
"563","42876385",1,0.0921052631578947
"564","42941770",1,0.036231884057971
"565","42951764",1,0.0252525252525253
"566","46519575",1,0.0641025641025641
"567","46581022",1,0.0235849056603774
"568","36355567",1,0.0252525252525253
"569","55495138",1,0.0240384615384615
"570","55577918",1,0.068421052631579
"571","55530017",1,0.08125
"572","55551229",1,0.0573770491803279
"573","55516466",1,0.0328947368421053
"574","55160122",1,0.129213483146067
"575","55226543",1,0.0866666666666667
"576","55208076",1,0.153333333333333
"577","55197252",1,0.172297297297297
"578","55096319",1,0.0403225806451613
"579","55087283",1,0.104938271604938
"580","35669660",1,0.0555555555555556
"581","35630836",1,0.0390625
"582","35721702",1,0.0466666666666667
"583","35654979",1,0.0932203389830508
"584","30597881",1,0.0742574257425743
"585","44661253",1,0.0412844036697248
"586","44706654",1,0.0304878048780488
"587","41072098",1,0.053921568627451
"588","40983887",1,0.0217391304347826
"589","38132927",1,0.188311688311688
"590","41276590",1,0.0260416666666667
"591","41356089",1,0.158823529411765
"592","41221800",1,0.0333333333333333
"593","36158632",1,0.062043795620438
"594","36198621",1,0.0855263157894737
"595","36238043",1,0.032051282051282
"596","52711738",1,0.0916666666666667
"597","52565036",1,0.0632183908045977
"598","51644428",1,0.0372340425531915
"599","51519340",1,0.0301724137931034
"600","51655264",1,0.102678571428571
"601","51481251",1,0.069672131147541
"602","51488694",1,0.0304878048780488
"603","46397643",1,0.0271739130434783
"604","54221594",1,0.0368421052631579
"605","54328092",1,0.0483870967741935
"606","41605538",1,0.0561224489795918
"607","41425946",1,0.0892857142857143
"608","37650349",1,0.0462962962962963
"609","52189008",1,0.0378787878787879
"610","52141712",1,0.032051282051282
"611","52158366",1,0.0247524752475248
"612","52245606",1,0.0277777777777778
"613","49757754",1,0.0242718446601942
"614","49891578",1,0.0328947368421053
"615","49921667",1,0.0384615384615385
"616","51060065",1,0.0257731958762887
"617","51205484",1,0.0213675213675214
"618","54917316",1,0.077319587628866
"619","54968693",1,0.06
"620","51912596",1,0.0318181818181818
"621","52045330",1,0.0337837837837838
"622","52060716",1,0.0396825396825397
"623","51953991",1,0.0802469135802469
"624","53275350",1,0.0352112676056338
"625","53162700",1,0.0390625
"626","44276559",1,0.053030303030303
"627","35281281",1,0.136904761904762
"628","47692609",1,0.120535714285714
"629","47774541",1,0.0391566265060241
"630","47698072",1,0.0225225225225225
"631","47742971",1,0.032051282051282
"632","47738444",1,0.0915492957746479
"633","47734535",1,0.021551724137931
"634","50658419",1,0.0825242718446602
"635","50697576",1,0.0466101694915254
"636","50679665",1,0.0714285714285714
"637","50745145",1,0.194117647058824
"638","54193926",1,0.0299145299145299
"639","54092849",1,0.0380434782608696
"640","54001986",1,0.0955882352941176
"641","31517036",1,0.0738636363636364
"642","47065165",1,0.036231884057971
"643","41859137",1,0.203703703703704
"644","41752527",1,0.0723684210526316
"645","54418729",1,0.036231884057971
"646","54424688",1,0.0211864406779661
"647","54588281",1,0.0294117647058824
"648","49555067",1,0.132183908045977
"649","49715142",1,0.0263157894736842
"650","49597274",1,0.0321100917431193
"651","49541648",1,0.0297619047619048
"652","30708162",1,0.0652173913043478
"653","47576715",1,0.0324675324675325
"654","47470426",1,0.230392156862745
"655","47552197",1,0.0743243243243243
"656","47555078",1,0.0255474452554745
"657","39416033",1,0.0280898876404494
"658","46833043",1,0.0242718446601942
"659","46909836",1,0.0343137254901961
"660","46771150",1,0.0284090909090909
"661","46775871",1,0.189655172413793
"662","53499399",1,0.184210526315789
"663","53501885",1,0.06875
"664","53529166",1,0.04296875
"665","53486345",1,0.0662650602409639
"666","55869970",1,0.0532786885245902
"667","55899604",1,0.0242718446601942
"668","56106551",1,0.0402298850574713
"669","56109035",1,0.0247524752475248
"670","56166545",1,0.0284090909090909
"671","48919813",1,0.0328947368421053
"672","47331857",1,0.0785714285714286
"673","47260201",1,0.0257731958762887
"674","47335488",1,0.0235849056603774
"675","40219273",1,0.0245098039215686
"676","40120359",1,0.0221238938053097
"677","48273705",1,0.0210084033613445
"678","38859525",1,0.0337837837837838
"679","46151080",1,0.13963963963964
"680","46151007",1,0.154320987654321
"681","46066331",1,0.0916666666666667
"682","50913125",1,0.0347222222222222
"683","50857974",1,0.0290697674418605
"684","50944450",1,0.147321428571429
"685","50884127",1,0.0209580838323353
"686","51035005",1,0.0308641975308642
"687","50885668",1,0.200980392156863
"688","42341953",1,0.0227272727272727
"689","42453884",1,0.0337837837837838
"690","50603703",1,0.125
"691","28953200",1,0.0304878048780488
"692","53606744",1,0.0246478873239437
"693","53717617",1,0.0328947368421053
"694","55400319",1,0.268867924528302
"695","55350278",1,0.0164473684210526
"696","55239354",1,0.0403225806451613
"697","55237200",1,0.0337837837837838
"698","28264162",1,0.0297619047619048
"699","45991612",1,0.186170212765957
"700","45925414",1,0.1
"701","50375348",1,0.0815217391304348
"702","50368474",1,0.0802469135802469
"703","50232495",1,0.308988764044944
"704","51282692",1,0.0603448275862069
"705","51413949",1,0.0479452054794521
"706","51353251",1,0.0357142857142857
"707","51411250",1,0.26063829787234
"708","51425719",1,0.0316455696202532
"709","45728518",1,0.0255102040816327
"710","52436548",1,0.126865671641791
"711","52503801",1,0.0569620253164557
"712","52502559",1,0.126666666666667
"713","39887185",1,0.0463917525773196
"714","39813972",1,0.0182119205298013
"715","31941887",1,0.0328947368421053
"716","43969425",1,0.0301204819277108
"717","33910833",1,0.0373134328358209
"718","43815141",1,0.0261194029850746
"719","53981235",1,0.025
"720","53829046",1,0.053921568627451
"721","53840626",1,0.0390625
"722","53945230",1,0.0208333333333333
"723","53809319",1,0.0384615384615385
"724","53990080",1,0.0225225225225225
"725","53956907",1,0.0866666666666667
"726","53886546",1,0.179012345679012
"727","38270537",1,0.0648854961832061
"728","49259468",1,0.0271739130434783
"729","49030929",1,0.161458333333333
"730","49043697",1,0.036231884057971
"731","49188757",1,0.165441176470588
"732","48540069",1,0.13125
"733","43032712",1,0.103658536585366
"734","43220454",1,0.0352112676056338
"735","54753366",1,0.102409638554217
"736","54705313",1,0.0185185185185185
"737","54668038",1,0.0357142857142857
"738","52770754",1,0.0235849056603774
"739","52767532",1,0.0342465753424658
"740","52854051",1,0.0670103092783505
"741","52910490",1,0.021551724137931
"742","52878875",1,0.0294117647058824
"743","33373964",1,0.0427631578947368
"744","33312427",1,0.0368421052631579
"745","45444443",1,0.03125
"746","45482847",1,0.0219298245614035
"747","56405235",1,0.168478260869565
"748","56398668",1,0.14
"749","56294568",1,0.0151515151515152
"750","56395875",1,0.0393258426966292
"751","56341079",1,0.295219638242894
"752","39172254",1,0.114864864864865
"753","52948486",1,0.0261194029850746
"754","34825402",1,0.015625
"755","34744060",1,0.0546875
"756","39596490",1,0.0333333333333333
"757","39617025",1,0.0348837209302326
"758","41946279",1,0.0268817204301075
"759","50097325",1,0.0316455696202532
"760","49422756",1,0.0367647058823529
"761","42747278",1,0.128787878787879
"762","42723080",1,0.0328947368421053
"763","44905526",1,0.114864864864865
"764","55571359",1,0.0195530726256983
"765","55160779",1,0.0290697674418605
"766","35831108",1,0.0316455696202532
"767","40471707",1,0.0479452054794521
"768","38070702",1,0.0257009345794393
"769","41403968",1,0.0227272727272727
"770","52617902",1,0.0378787878787879
"771","29315097",1,0.0181159420289855
"772","51473064",1,0.0901639344262295
"773","46451874",1,0.0737704918032787
"774","46481469",1,0.0416666666666667
"775","41476147",1,0.09375
"776","41613051",1,0.0473684210526316
"777","37452239",1,0.02734375
"778","36973635",1,0.0677083333333333
"779","54982087",1,0.0242718446601942
"780","45239377",1,0.0815217391304348
"781","53300341",1,0.107142857142857
"782","44398143",1,0.0271739130434783
"783","35219255",1,0.22972972972973
"784","42157097",1,0.0378787878787879
"785","42286951",1,0.0403225806451613
"786","55744976",1,0.0380434782608696
"787","55766545",1,0.0238095238095238
"788","35568117",1,0.113636363636364
"789","41720763",1,0.1
"790","49569245",1,0.107142857142857
"791","30681058",1,0.0257352941176471
"792","30670403",1,0.0815217391304348
"793","47509361",1,0.0555555555555556
"794","39352746",1,0.0277777777777778
"795","37168867",1,0.107594936708861
"796","38562514",1,0.021551724137931
"797","53446080",1,0.0815217391304348
"798","47210006",1,0.028735632183908
"799","47255576",1,0.15625
"800","38929072",1,0.196969696969697
"801","46093496",1,0.0265957446808511
"802","51000425",1,0.122340425531915
"803","42541086",1,0.032051282051282
"804","50600320",1,0.0240384615384615
